id,min_age,max_age,disease,calorie,difficulty,season,japanese_style,breakfast,lunch,dinner,reason,balance,advice
469,40,49,糖尿病,2200,★★,冬,和食,雑穀ご飯・卵焼き・味噌汁,親子丼（ご飯少なめ）・サラダ,さばの塩焼き・冷奴,糖質量を考えた和食献立,たんぱく質★★★★★ 野菜★★★★☆ 糖質管理★★★★★,主食量を調整しましょう
470,40,49,糖尿病,2100,★★,通年,和食,玄米ご飯・納豆・味噌汁・オレンジ少量,鶏肉の照り焼き・野菜サラダ,あじの南蛮漬け・豆腐,継続しやすい血糖管理献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,毎日同じリズムで食べましょう
471,40,49,糖尿病,1900,★,春,和食,雑穀ご飯・納豆・味噌汁・いちご少量,鶏肉の蒸し料理・サラダ,鮭鍋・野菜料理,春野菜を活用した献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,野菜量を増やしましょう
472,40,49,糖尿病,2000,★★,夏,和食,玄米ご飯・卵・豆腐味噌汁,豚しゃぶ・野菜サラダ,白身魚料理・冷奴,夏でも食べやすい血糖管理献立,たんぱく質★★★★☆ 野菜★★★★★ 糖質管理★★★★★,水分補給を行いましょう
473,40,49,糖尿病,2300,★★★,秋,和食,雑穀ご飯・納豆・味噌汁・柿少量,鶏肉料理・野菜炒め,鮭の焼き物・豆腐,エネルギー不足を防ぐ献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,極端な糖質制限は避けましょう
474,40,49,糖尿病,1800,★,冬,和食,玄米ご飯・納豆・味噌汁・みかん少量,鶏ささみ丼・サラダ,豆腐ハンバーグ・野菜スープ,血糖管理を意識した低脂質献立,たんぱく質★★★★☆ 野菜★★★★★ 糖質管理★★★★★,間食内容を確認しましょう
475,40,49,糖尿病,2100,★★,通年,中華,雑穀ご飯・卵スープ,八宝菜・ご飯少量,蒸し鶏・野菜炒め,油と糖質を調整した中華献立,たんぱく質★★★★☆ 野菜★★★★★ 糖質管理★★★★☆,外食の量に注意しましょう
476,40,49,糖尿病,2200,★★,春,和食,玄米ご飯・納豆・味噌汁・オレンジ少量,豚肉と野菜炒め・雑穀ご飯,さばの塩焼き・冷奴,血糖管理と満足感を両立した献立,たんぱく質★★★★★ 野菜★★★★☆ 糖質管理★★★★★,食物繊維を意識しましょう
477,40,49,糖尿病,2300,★★★,夏,洋食,全粒パン・卵・ヨーグルト,チキンステーキ・サラダ,魚のグリル・野菜スープ,糖質を調整した洋風献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,パン量を調整しましょう
478,40,49,糖尿病,2000,★,秋,和食,玄米ご飯・納豆・味噌汁・柿少量,鶏むね肉料理・野菜サラダ,ぶり大根・小松菜のおひたし,生活習慣改善を意識した献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,継続することが大切です
479,40,49,糖尿病,2300,★★,冬,和食,雑穀ご飯・卵・納豆・味噌汁,豚しゃぶ・ご飯・サラダ,鮭鍋・豆腐料理,体力維持と血糖管理を考えた献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,体重管理も行いましょう
480,40,49,糖尿病,2100,★★,春,和食,玄米ご飯・納豆・味噌汁・果物少量,鶏肉の照り焼き・野菜サラダ,さばのレモン焼き・冷奴,長期継続できる糖尿病管理献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,定期的に血糖を確認しましょう
481,40,49,糖尿病,1900,★,春,和食,玄米ご飯・納豆・減塩味噌汁・ゆで卵,鶏むね肉の蒸し焼き・野菜サラダ・雑穀ご飯,鮭の塩焼き・豆腐・ひじき煮,血糖値の安定と筋肉維持を考えた献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,食事は規則正しく摂りましょう
482,40,49,糖尿病,2000,★,夏,和食,雑穀ご飯・納豆・味噌汁・ヨーグルト,豚しゃぶサラダ・玄米ご飯,白身魚の焼き物・野菜煮物,食後血糖の上昇を抑える献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,野菜から食べる習慣をつけましょう
483,40,49,糖尿病,2100,★★,秋,和食,玄米ご飯・豆腐味噌汁・卵・りんご少量,鶏肉と野菜炒め・雑穀ご飯,ぶり大根・小松菜のおひたし,食物繊維を意識した献立,たんぱく質★★★★★ 野菜★★★★★ 食物繊維★★★★★,主食量を確認しましょう
484,40,49,糖尿病,2200,★★,冬,和食,雑穀ご飯・納豆・味噌汁,豚肉の生姜焼き・キャベツ・ご飯少量,鶏鍋・野菜料理,栄養不足を防ぎながら管理する献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,食事を抜かないようにしましょう
485,40,49,糖尿病,2300,★★,通年,洋食,全粒パン・卵・ヨーグルト,鶏肉のトマト煮・サラダ,白身魚のグリル・野菜スープ,糖質と脂質を調整した洋風献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,パンや麺の量に注意しましょう
486,40,49,糖尿病,1800,★,春,和食,オートミール・牛乳・ナッツ少量,鶏ささみサラダ・雑穀ご飯,豆腐ハンバーグ・野菜スープ,低エネルギーでも栄養を確保した献立,たんぱく質★★★★☆ 野菜★★★★★ 糖質管理★★★★★,間食の種類を選びましょう
487,40,49,糖尿病,2000,★★,夏,和食,玄米ご飯・納豆・味噌汁・キウイ少量,豚しゃぶ・野菜サラダ,鮭の焼き物・ひじき煮,血糖管理を意識した和食献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,果物は適量を守りましょう
488,40,49,糖尿病,2200,★★,秋,和食,雑穀ご飯・卵焼き・味噌汁,親子丼（ご飯控えめ）・サラダ,さばの塩焼き・冷奴,主食量を調整した献立,たんぱく質★★★★★ 野菜★★★★☆ 糖質管理★★★★★,食後の軽い運動も有効です
489,40,49,糖尿病,2100,★★,冬,和食,玄米ご飯・納豆・味噌汁・みかん少量,鶏肉の照り焼き・野菜サラダ,あじの南蛮漬け・豆腐,継続しやすい糖尿病管理献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,毎日の食事時間を整えましょう
490,40,49,糖尿病,2300,★★★,通年,和食,雑穀ご飯・納豆・味噌汁,豚しゃぶ・野菜サラダ・ご飯,鮭のホイル焼き・野菜煮物,活動量に合わせた栄養管理献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,運動習慣を取り入れましょう
491,40,49,糖尿病,1900,★,春,和食,玄米ご飯・納豆・味噌汁・いちご少量,鶏肉の蒸し料理・サラダ,鮭鍋・野菜料理,春食材を活用した血糖管理献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,旬の野菜を食べましょう
492,40,49,糖尿病,2000,★★,夏,和食,ご飯・卵・豆腐味噌汁・ヨーグルト,豚しゃぶ・野菜料理,白身魚料理・冷奴,暑い季節でも続けやすい献立,たんぱく質★★★★☆ 野菜★★★★★ 糖質管理★★★★★,水分補給を忘れないようにしましょう
493,40,49,糖尿病,2300,★★★,秋,和食,玄米ご飯・納豆・味噌汁・柿少量,鶏肉料理・野菜炒め,鮭の焼き物・豆腐,エネルギー不足を防ぐ献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,極端な糖質制限は避けましょう
494,40,49,糖尿病,1800,★,冬,和食,雑穀ご飯・納豆・味噌汁・みかん少量,鶏ささみ丼・サラダ,豆腐ハンバーグ・野菜スープ,血糖コントロールを考えた献立,たんぱく質★★★★☆ 野菜★★★★★ 糖質管理★★★★★,食べる量を安定させましょう
495,40,49,糖尿病,2100,★★,通年,中華,雑穀ご飯・卵スープ,八宝菜・ご飯少量,蒸し鶏・野菜炒め,糖質と油を調整した中華献立,たんぱく質★★★★☆ 野菜★★★★★ 糖質管理★★★★☆,外食時は量に注意しましょう
496,40,49,糖尿病,2200,★★,春,和食,玄米ご飯・納豆・味噌汁・オレンジ少量,豚肉と野菜炒め・雑穀ご飯,さばの塩焼き・冷奴,栄養バランスを整えた献立,たんぱく質★★★★★ 野菜★★★★☆ 糖質管理★★★★★,食物繊維を増やしましょう
497,40,49,糖尿病,2300,★★★,夏,洋食,全粒パン・卵・ヨーグルト,チキンステーキ・サラダ,魚のグリル・野菜スープ,糖質調整した洋風献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,甘いソースを控えましょう
498,40,49,糖尿病,2000,★,秋,和食,玄米ご飯・納豆・味噌汁・梨少量,鶏むね肉料理・野菜サラダ,ぶり大根・小松菜のおひたし,生活習慣改善を意識した献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,継続が改善につながります
499,40,49,糖尿病,2300,★★,冬,和食,雑穀ご飯・卵・納豆・味噌汁,豚しゃぶ・サラダ,鮭鍋・豆腐料理,体力維持と血糖管理を考えた献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★☆,体重変化を確認しましょう
500,40,49,糖尿病,2100,★★,春,和食,玄米ご飯・納豆・味噌汁・果物少量,鶏肉の照り焼き・野菜サラダ,さばのレモン焼き・冷奴,長期間続けやすい糖尿病管理献立,たんぱく質★★★★★ 野菜★★★★★ 糖質管理★★★★★,定期的に検査を受けましょう
501,40,49,腎臓病,1800,★,春,和食,ご飯・卵・減塩味噌汁・りんご少量,鶏肉と野菜の煮物・ご飯,白身魚の焼き物・豆腐料理,塩分とたんぱく質量を調整した献立,たんぱく質★★★★☆ 野菜★★★★☆ 塩分管理★★★★★,医師や管理栄養士の指示を優先しましょう
502,40,49,腎臓病,1900,★,夏,和食,ご飯・納豆少量・卵・減塩味噌汁,豚しゃぶ・野菜料理・ご飯,鮭の焼き物・冷奴,腎臓への負担を考えたバランス献立,たんぱく質★★★★☆ 野菜★★★★☆ 塩分管理★★★★★,汁物の量に注意しましょう
503,40,49,腎臓病,2000,★★,秋,和食,ご飯・卵焼き・味噌汁少量,鶏むね肉料理・野菜サラダ,白身魚の煮付け・野菜料理,必要エネルギーを確保した献立,たんぱく質★★★★☆ 野菜★★★★☆ エネルギー★★★★★,食事量を確保しましょう
504,40,49,腎臓病,2100,★★,冬,和食,ご飯・卵・減塩味噌汁,豚肉と野菜炒め・ご飯,鶏鍋（汁少なめ）・豆腐,塩分を控えた温かい献立,たんぱく質★★★★☆ 塩分管理★★★★★ バランス★★★★☆,鍋の汁は控えめにしましょう
505,40,49,腎臓病,2200,★★,通年,洋食,食パン・卵・ヨーグルト少量,鶏肉のトマト煮・サラダ,白身魚グリル・野菜スープ,エネルギー確保を意識した洋風献立,たんぱく質★★★★☆ 野菜★★★★☆ エネルギー★★★★★,加工食品を控えましょう
506,40,49,腎臓病,2300,★★★,春,和食,ご飯・卵焼き・減塩味噌汁,鶏肉丼・野菜料理,魚の焼き物・豆腐,活動量に合わせた献立,たんぱく質★★★★☆ エネルギー★★★★★ 塩分管理★★★★★,不足しないよう摂取量を確認しましょう
507,40,49,腎臓病,1800,★,夏,和食,ご飯・卵・果物少量,鶏ささみ料理・野菜料理,白身魚の焼き物・豆腐,低塩で続けやすい献立,たんぱく質★★★★☆ 野菜★★★★☆ 塩分管理★★★★★,薄味に慣れましょう
508,40,49,腎臓病,2000,★★,秋,和食,ご飯・卵・減塩味噌汁,豚しゃぶ・野菜サラダ,鮭料理・野菜煮物,栄養不足を防ぐ腎臓配慮献立,たんぱく質★★★★☆ バランス★★★★★ 塩分管理★★★★★,食事記録をつけましょう
509,40,49,腎臓病,2200,★★,冬,和食,ご飯・卵焼き・味噌汁少量,親子丼・野菜料理,白身魚・冷奴,主食量を確保した献立,エネルギー★★★★★ たんぱく質★★★★☆ 塩分管理★★★★★,エネルギー不足に注意しましょう
510,40,49,腎臓病,2100,★★,通年,和食,ご飯・卵・減塩味噌汁・果物少量,鶏肉料理・野菜サラダ,魚の焼き物・豆腐料理,継続しやすい腎臓配慮献立,たんぱく質★★★★☆ 野菜★★★★☆ バランス★★★★★,定期的に状態を確認しましょう
511,40,49,腎臓病,1900,★,春,和食,ご飯・卵・味噌汁少量,鶏肉の蒸し料理,白身魚料理・野菜煮物,春食材を使った献立,たんぱく質★★★★☆ 野菜★★★★☆ 塩分管理★★★★★,調味料を控えめにしましょう
512,40,49,腎臓病,2000,★★,夏,和食,ご飯・卵焼き・減塩味噌汁,豚しゃぶ・野菜料理,魚料理・豆腐,夏でも負担を抑えた献立,たんぱく質★★★★☆ 野菜★★★★☆ バランス★★★★★,水分管理も意識しましょう
513,40,49,腎臓病,2300,★★★,秋,和食,ご飯・卵・味噌汁少量,鶏肉と野菜炒め,魚料理・ご飯,エネルギー確保重視の献立,エネルギー★★★★★ たんぱく質★★★★☆,食事量を維持しましょう
